"timestamp","lum","umidar","tempar","umidsolz1raw","umidsolz1","umidsolz2raw","umidsolz2","tempsol"
2020-02-22 18:00:00,0,91.9,19.1,17046.6666666667,35.0801215277778,10617.7083333333,48.4477430555556,19.7
2020-02-22 18:30:00,0,92.8,18.8,17044.375,35.0826388888889,10576.5208333333,48.5061197916667,19.4
2020-02-22 19:00:00,0,92.3,18.3,17045.3541666667,35.0851996527778,10532.5208333333,48.5626736111111,19.2
2020-02-22 19:30:00,0,92.5,18.2,17052.3958333333,35.0876302083333,10500.5208333333,48.6181423611111,18.9
2020-02-22 20:00:00,0,93.3,18.1,17055.3541666667,35.08984375,10461.1041666667,48.6726996527778,18.7
2020-02-22 20:30:00,0,93.7,18,17056.0833333333,35.0918402777778,10438.5,48.7263454861111,18.5
2020-02-22 21:00:00,0,93.1,17.9,17054.2916666667,35.0937065972222,10388.3541666667,48.7790798611111,18.3
2020-02-22 21:30:00,0,94.1,17.7,17050,35.0951822916667,10336.6875,48.8309027777778,17.9
2020-02-22 22:00:00,0,94.3,17.7,17048.4791666667,35.0967013888889,10270.8125,48.881640625,17.9
2020-02-22 22:30:00,0,94.2,17.6,17050.4166666667,35.0979600694444,10268.4791666667,48.9315104166667,17.8
2020-02-22 23:00:00,0,95,17.5,17049,35.0991753472222,10265.7708333333,48.9805555555556,17.6
2020-02-22 23:30:00,0,94.7,17.4,17049.8333333333,35.0999565972222,10256.4375,49.0287326388889,17.5
2020-02-23 00:00:00,0,93.2,17.3,17052.0833333333,35.1004340277778,10255.0625,49.0753472222222,17.4
2020-02-23 00:30:00,0,93,17.3,17049.2083333333,35.10078125,10251.9375,49.1201822916667,17.2
2020-02-23 01:00:00,0,93,17.2,17047.3333333333,35.1010416666667,10243.625,49.1657552083333,17
2020-02-23 01:30:00,0,92.8,17.2,17049.2083333333,35.10078125,10241.125,49.209375,16.9
2020-02-23 02:00:00,0,92.7,17.2,17041.1041666667,35.1004774305556,10186.0416666667,49.2510850694444,16.7
2020-02-23 02:30:00,0,92.5,17.2,17040.7916666667,35.1000434027778,10191.7291666667,49.2904947916667,16.8
2020-02-23 03:00:00,0,93.3,17.1,17036.875,35.0993489583333,10184.5,49.3277777777778,16.8
2020-02-23 03:30:00,0,94.2,16.9,17033.6875,35.0986545138889,10184.1041666667,49.3635416666667,16.7
2020-02-23 04:00:00,0,93.4,17,17032.5416666667,35.09765625,10176.6458333333,49.3975260416667,16.8
2020-02-23 04:30:00,0,93.7,17.1,17027.7291666667,35.0966145833333,10150.9791666667,49.4301649305556,16.4
2020-02-23 05:00:00,0,93.1,17.2,17026.7083333333,35.0957465277778,10147.9375,49.4614583333333,16.4
2020-02-23 05:30:00,0,93.1,17,17022.8125,35.094921875,10140.3125,49.49140625,16.4
2020-02-23 06:00:00,0,93.3,17,17021.5,35.0940972222222,10142.5416666667,49.5199652777778,16.5
2020-02-23 06:30:00,0,93.1,17.3,17020.8541666667,35.0931857638889,10140.6666666667,49.547265625,16.4
2020-02-23 07:00:00,0,91.7,18,17021.75,35.0922743055556,10142,49.5732638888889,16.4
2020-02-23 07:30:00,0,90.1,18.6,17021.5625,35.0918402777778,10130.3958333333,49.5985243055556,16.6
2020-02-23 08:00:00,0,87.9,19.2,17021.25,35.0914930555556,10123.1666666667,49.6219618055556,16.6
2020-02-23 08:30:00,0,81.9,20.4,17022.7916666667,35.0911892361111,10115.9583333333,49.6442274305556,16.8
2020-02-23 09:00:00,0,72.9,22.3,17023.3541666667,35.0907118055556,10112.4583333333,49.664453125,17.3
2020-02-23 09:30:00,0,72.8,22.2,17026.3541666667,35.0900173611111,10109.8958333333,49.6825954861111,17.8
2020-02-23 10:00:00,0,70,22.6,17027.4375,35.0891059027778,10104.9583333333,49.6973524305556,18.4
2020-02-23 10:30:00,0,62.3,24.9,17031.8958333333,35.0884114583333,10095.1041666667,49.7118489583333,18.7
2020-02-23 11:00:00,0,70.2,23.1,17030.9791666667,35.0875,10083.1875,49.7262152777778,19.5
2020-02-23 11:30:00,0,61.5,25.3,17038.7291666667,35.0867621527778,10070.3541666667,49.7401909722222,19.9
2020-02-23 12:00:00,0,69.6,23.7,17044.375,35.0860243055556,10064.4583333333,49.7537326388889,20.5
2020-02-23 12:30:00,0,66,24.7,17049.5208333333,35.0851128472222,10058.3541666667,49.7659722222222,20.6
2020-02-23 13:00:00,0,64.8,25.3,17053.7916666667,35.0841579861111,10051,49.777734375,21
2020-02-23 13:30:00,0,70.6,23.5,17062.4375,35.0836371527778,10042.375,49.7890625,21.5
2020-02-23 14:00:00,0,68.5,23.7,17065.6041666667,35.082421875,10035.75,49.7973958333333,21.7
2020-02-23 14:30:00,0,76.3,22.2,17069.9583333333,35.0812065972222,10035.6666666667,49.8049913194444,22
2020-02-23 15:00:00,0,81.4,21.7,17073.75,35.0799045138889,10031.875,49.8116319444444,21.9
2020-02-23 15:30:00,0,73.2,22.8,17074.1458333333,35.0783854166667,10017.75,49.817578125,21.8
2020-02-23 16:00:00,0,80.1,21.7,17076.4166666667,35.0768229166667,10010.0833333333,49.8225694444444,21.7
2020-02-23 16:30:00,0,72,23,17076.8541666667,35.0748263888889,9998.66666666667,49.8254774305556,21.7
2020-02-23 17:00:00,0,72.4,23,17069.8541666667,35.0728298611111,9986.04166666667,49.8274739583333,21.6
2020-02-23 17:30:00,0,78,20.7,17068.5625,35.0704861111111,9972.1875,49.8279513888889,21.6
2020-02-23 18:00:00,0,80.1,20.5,17067.3541666667,35.0680121527778,9958.54166666667,49.827734375,21.3
2020-02-23 18:30:00,0,84.7,19.7,17067.25,35.0654947916667,9946.45833333333,49.8266927083333,21
2020-02-23 19:00:00,0,86.3,19.6,17067.5625,35.0630208333333,9932.70833333333,49.8248263888889,20.8
2020-02-23 19:30:00,0,86.1,19.2,17062.6458333333,35.0603298611111,9918.35416666667,49.8207899305556,20.4
2020-02-23 20:00:00,0,88.8,18.9,17063.5833333333,35.0575954861111,9919.95833333333,49.8148003472222,20.2
2020-02-23 20:30:00,0,90.9,18.9,17063.8541666667,35.0552951388889,9925.25,49.8065104166667,19.8
2020-02-23 21:00:00,0,90.9,18.9,17066.1458333333,35.0534722222222,9922.41666666667,49.7963975694444,19.7
2020-02-23 21:30:00,0,91,18.9,17067.7083333333,35.0523871527778,9918.72916666667,49.784375,19.4
2020-02-23 22:00:00,0,91.3,18.9,17070.3333333333,35.051953125,9930.9375,49.7700520833333,19.2
2020-02-23 22:30:00,0,91.2,18.8,17067.4166666667,35.0522135416667,9935.16666666667,49.7531684027778,19.1
2020-02-23 23:00:00,0,90.5,18.9,17069.7916666667,35.052734375,9935.72916666667,49.7336371527778,18.8
2020-02-23 23:30:00,0,90.9,18.7,17066.3125,35.0542100694444,9935.6875,49.7114149305556,18.8
2020-02-24 00:00:00,0,90.3,18.9,17067.5,35.0564670138889,9945.04166666667,49.6868055555556,18.8
2020-02-24 00:30:00,0,90.5,18.8,17068.6458333333,35.0595920138889,9972.125,49.6599392361111,18.6
2020-02-24 01:00:00,0,90.5,18.8,17067.4166666667,35.0635416666667,9975.04166666667,49.6309027777778,18.4
2020-02-24 01:30:00,0,90.5,18.8,17059.0208333333,35.0684895833333,9981.89583333333,49.5995225694444,18.5
2020-02-24 02:00:00,0,89.6,18.8,17067.1666666667,35.0743489583333,9994.33333333333,49.5658420138889,18.3
2020-02-24 02:30:00,0,90.2,18.7,17067.25,35.0809895833333,10016.6666666667,49.5302083333333,18.3
2020-02-24 03:00:00,0,90.7,18.6,17065.1875,35.0886284722222,10032.1875,49.4922309027778,18.2
2020-02-24 03:30:00,0,90.6,18.6,17067.7083333333,35.0969618055556,10046.4375,49.4512152777778,18.2
2020-02-24 04:00:00,0,90.7,18.6,17067.0208333333,35.1061197916667,10060.0416666667,49.4073350694444,18.2
2020-02-24 04:30:00,0,91.3,18.5,17072,35.1159722222222,10083.4166666667,49.3600694444444,18.1
2020-02-24 05:00:00,0,91.3,18.5,17071.4166666667,35.1258246527778,10101.125,49.3093315972222,17.9
2020-02-24 05:30:00,0,91.5,18.5,17075.1041666667,35.1362413194444,10128.9583333333,49.2547309027778,18.1
2020-02-24 06:00:00,0,91.6,18.3,17077.375,35.1473090277778,10146.4166666667,49.1962239583333,17.9
2020-02-24 06:30:00,0,90,18.8,17077.25,35.1590711805556,10162.8125,49.1336371527778,17.9
2020-02-24 07:00:00,0,89.5,18.7,17077.25,35.1715277777778,10182.375,49.0665364583333,17.9
2020-02-24 07:30:00,0,86.1,19.5,17081.5416666667,35.1845052083333,10221.0833333333,48.9945746527778,17.9
2020-02-24 08:00:00,0,83.5,20.2,17082.6875,35.1983506944444,10258.8958333333,48.9194878472222,17.9
2020-02-24 08:30:00,0,78.7,21.1,17075.0625,35.2130208333333,10302.5625,48.841796875,18.2
2020-02-24 09:00:00,0,75.7,22.2,17065.2291666667,35.228515625,10341.7291666667,48.7612413194444,18.5
2020-02-24 09:30:00,0,71.2,23.4,17051.5625,35.2447916666667,10383.8333333333,48.678515625,18.9
2020-02-24 10:00:00,0,69.8,23.9,17037.0625,35.2620225694444,10431.8958333333,48.5942708333333,19.4
2020-02-24 10:30:00,0,57.2,27.9,17024.9375,35.2799045138889,10481.625,48.5081163194444,19.9
2020-02-24 11:00:00,0,57.4,28.1,17017.5208333333,35.2987847222222,10530.7708333333,48.4198350694444,20.8
