"Time Stamp,""Umidade do ar"",""Temperatura do ar"",""Umidade do solo Z1 RAW"",""Umidade do solo Z1 %"",""Umidade do solo Z2 RAW"",""Umidade do solo Z2 %"",""Temperatura do solo"""
05/02/2020 10:30,99.9,27.5,18462,32.1,17020,35.1,22.2
05/02/2020 11:00,99.9,29.7,18459,32.1,17036,35.1,22.6
05/02/2020 11:30,99.9,28.5,18501,32,17078,35,23.4
05/02/2020 12:00,99.9,26.3,18516,32,17071,35,23.9
05/02/2020 12:30,99.9,28.7,18546,31.9,17072,35,24.2
05/02/2020 13:00,99.9,28.3,18561,31.9,17086,35,24.5
05/02/2020 13:30,99.9,30.7,18576,31.9,17111,35,24.7
05/02/2020 14:00,99.9,31,18611,31.8,17158,34.9,25.3
05/02/2020 14:30,99.9,26.4,18646,31.7,17157,34.9,25.8
05/02/2020 15:00,99.9,23.3,18671,31.7,17125,34.9,25.9
05/02/2020 15:30,99.9,23,18600,31.8,17052,35.1,25.5
05/02/2020 16:00,99.9,22.8,18581,31.9,17045,35.1,25.3
05/02/2020 16:30,99.9,22.8,18462,32.1,16942,35.3,24.9
05/02/2020 17:30,99.9,22.6,18536,32,17021,35.1,24.4
05/02/2020 18:00,99.9,22.2,18535,32,17013,35.2,24.2
05/02/2020 18:30,99.9,21.9,18551,31.9,17024,35.1,24
05/02/2020 18:30,99.9,21.8,18428,32.2,16895,35.4,23.8
05/02/2020 18:30,99.9,21.7,17782,33.5,16278,36.7,23.5
05/02/2020 19:00,99.9,21.9,18156,32.8,16610,36,23.3
05/02/2020 19:30,99.9,22,18235,32.6,16690,35.8,23.1
05/02/2020 20:00,99.9,21.9,18467,32.1,16893,35.4,23
05/02/2020 20:30,99.9,21.9,18452,32.1,16892,35.4,22.8
05/02/2020 21:00,99.9,22,18459,32.1,16894,35.4,22.7
05/02/2020 21:30,99.9,22,18354,32.3,16798,35.6,22.5
05/02/2020 22:00,99.9,21.8,18474,32.1,16882,35.4,22.5
05/02/2020 22:30,99.9,21,18496,32,16888,35.4,22.4
05/02/2020 23:00,99.9,21.1,18423,32.2,16804,35.6,22.1
05/02/2020 23:30,99.9,20.5,18421,32.2,16786,35.6,21.9
06/02/2020 00:00,99.9,20.5,18420,32.2,16781,35.6,21.6
06/02/2020 00:30,99.9,20.3,18428,32.2,16777,35.7,21.4
06/02/2020 01:00,99.9,20.7,18395,32.3,16745,35.7,21.1
06/02/2020 01:30,99.9,20.5,18467,32.1,16807,35.6,21
06/02/2020 03:00,99.9,20.4,18343,32.4,16682,35.9,20.8
06/02/2020 03:30,99.9,20.4,18414,32.2,16746,35.7,20.7
06/02/2020 04:00,99.9,20.2,18506,32,16827,35.5,20.6
06/02/2020 04:30,99.9,19.9,18476,32.1,16794,35.6,20.2
06/02/2020 05:00,99.9,20,18494,32,16801,35.6,20.2
06/02/2020 05:30,99.9,20.1,18494,32,16805,35.6,20.1
06/02/2020 06:00,99.9,20.3,18517,32,16827,35.5,20.2
06/02/2020 06:30,99.9,21,18512,32,16826,35.6,20.1
06/02/2020 07:00,99.9,21.6,18511,32,16830,35.5,20.1
06/02/2020 07:30,99.9,21.7,18482,32.1,16786,35.6,20.1
06/02/2020 08:00,99.9,22,18465,32.1,16788,35.6,20.2
06/02/2020 08:30,99.9,23,18526,32,16856,35.5,20.4
06/02/2020 09:00,99.9,23.8,18505,32,16854,35.5,20.6
06/02/2020 09:30,99.9,25.7,18622,31.8,16959,35.3,20.9
06/02/2020 10:00,99.9,27.7,18575,31.9,16960,35.3,21.2
06/02/2020 10:30,99.9,26.8,18550,31.9,16943,35.3,21.6
06/02/2020 11:00,99.9,27.4,18521,32,16907,35.4,22.3
06/02/2020 11:30,99.9,29.2,18548,31.9,16973,35.2,22.8
06/02/2020 12:00,99.9,29.5,18590,31.8,17029,35.1,23.3
06/02/2020 12:30,99.9,32.3,18594,31.8,17056,35.1,23.9
06/02/2020 13:00,99.9,31.3,18649,31.7,17093,35,24.7
06/02/2020 13:30,99.9,29.6,18680,31.7,17108,35,25.2
06/02/2020 14:00,99.9,31.6,18693,31.6,17133,34.9,25.7
06/02/2020 14:30,99.9,31,18740,31.5,17191,34.8,26.2
06/02/2020 15:00,99.9,36.4,18752,31.5,17198,34.8,26.6
06/02/2020 15:30,99.9,30.9,18160,32.8,16643,35.9,27.4
06/02/2020 16:00,99.9,29.1,18185,32.7,16627,36,27.9
06/02/2020 16:30,99.9,26.3,18446,32.1,16810,35.6,27.9
06/02/2020 17:00,99.9,27,18561,31.9,16864,35.5,27.5
06/02/2020 17:30,99.9,26.6,18574,31.9,16863,35.5,27.3
06/02/2020 18:00,99.9,24.9,18603,31.8,16865,35.5,27
06/02/2020 18:30,99.9,23.8,18627,31.8,16862,35.5,26.7
06/02/2020 19:00,99.9,23.3,18654,31.7,16870,35.5,26.4
06/02/2020 19:30,99.9,22.9,18684,31.6,16879,35.4,25.9
06/02/2020 20:00,99.9,22.5,18691,31.6,16889,35.4,25.4
06/02/2020 20:30,99.9,22.2,18693,31.6,16874,35.5,24.9
06/02/2020 21:00,99.9,22.1,18662,31.7,16837,35.5,24.6
06/02/2020 21:30,99.9,21.8,18685,31.6,16863,35.5,24.3
06/02/2020 22:00,99.9,22.1,18707,31.6,16879,35.4,24
06/02/2020 22:30,99.9,22.2,18808,31.4,16965,35.3,23.6
06/02/2020 23:00,99.9,22.7,18821,31.4,16978,35.2,23.5
06/02/2020 23:30,99.9,21.8,18631,31.8,16872,35.5,23.1
07/02/2020 00:00,99.9,22.2,18878,31.2,17017,35.2,23.1
07/02/2020 00:30,99.9,21.4,18863,31.3,16999,35.2,22.9
07/02/2020 01:00,99.9,21.4,18879,31.2,16999,35.2,22.6
07/02/2020 01:30,99.9,21.8,18865,31.3,16995,35.2,22.4
07/02/2020 02:00,99.9,21.9,18895,31.2,17007,35.2,22.2
07/02/2020 02:30,99.9,22,18870,31.3,16992,35.2,22.1
07/02/2020 03:00,99.9,21.6,18883,31.2,16994,35.2,22.1
07/02/2020 03:30,99.9,21.6,18880,31.2,16990,35.2,21.9
07/02/2020 04:00,99.9,21.1,18736,31.5,16879,35.4,21.8
07/02/2020 04:30,99.9,21.1,18909,31.2,16992,35.2,21.6
07/02/2020 05:00,99.9,20.9,18917,31.2,16982,35.2,21.4
07/02/2020 05:30,99.9,21,18912,31.2,16976,35.2,21.1
07/02/2020 06:00,99.9,20.8,18915,31.2,16976,35.2,21.1
07/02/2020 06:30,99.9,21.1,18931,31.1,16987,35.2,20.9
07/02/2020 07:00,99.9,21.6,18920,31.2,16980,35.2,20.8
07/02/2020 07:30,99.9,23.2,18926,31.1,16987,35.2,20.9
07/02/2020 08:00,99.9,24.3,18757,31.5,16879,35.4,21.1
07/02/2020 08:30,99.9,26.1,18893,31.2,17001,35.2,21.2
07/02/2020 09:00,99.9,25.8,18977,31,17104,35,21.6
07/02/2020 09:30,99.9,27.5,18945,31.1,17077,35,22.1
07/02/2020 10:00,99.9,28.1,18956,31.1,17080,35,22.5
07/02/2020 10:30,99.9,30.4,18969,31.1,17109,35,22.9
07/02/2020 11:00,99.9,33.4,18968,31.1,17143,34.9,23.5
07/02/2020 11:30,99.9,29.5,19002,31,17218,34.7,24.2
07/02/2020 12:00,99.9,29,19004,31,17203,34.8,24.8
07/02/2020 12:30,99.9,29.4,19045,30.9,17208,34.7,25.2
07/02/2020 13:00,99.9,30.7,19066,30.8,17194,34.8,25.7
07/02/2020 13:30,99.9,30,19067,30.8,17210,34.7,25.9
07/02/2020 14:00,99.9,30.8,19090,30.8,17240,34.7,26.2
07/02/2020 14:30,99.9,27.6,19105,30.8,17236,34.7,26.5
07/02/2020 15:00,99.9,27.8,19104,30.8,17219,34.7,26.5
07/02/2020 15:30,99.9,25.7,19114,30.7,17215,34.7,26.4
07/02/2020 16:00,99.9,20.1,17260,34.6,16738,35.7,25.5
07/02/2020 16:30,99.9,21.3,17411,34.3,16837,35.5,24.3
07/02/2020 17:00,99.9,21.7,17420,34.3,16968,35.3,23.4
07/02/2020 17:30,99.9,21.8,17409,34.3,17082,35,23.1
07/02/2020 18:00,99.9,21.2,17419,34.3,17330,34.5,22.9
07/02/2020 18:30,99.9,21.4,17391,34.4,16983,35.2,22.6
07/02/2020 19:00,99.9,21.3,17390,34.4,17157,34.9,22.4
07/02/2020 19:30,99.9,21.5,17385,34.4,17281,34.6,22.4
07/02/2020 20:00,99.9,21.5,17369,34.4,17349,34.5,22.2
07/02/2020 20:30,99.9,21.4,17366,34.4,17405,34.3,22.1
07/02/2020 21:00,99.9,21.1,17377,34.4,17255,34.7,22.1
07/02/2020 21:30,99.9,20.8,17374,34.4,17181,34.8,22
07/02/2020 22:00,99.9,20.7,17365,34.4,17199,34.8,21.9
07/02/2020 22:30,99.9,20.9,17339,34.5,17177,34.8,21.6
07/02/2020 23:00,99.9,20.8,17340,34.5,17180,34.8,21.7
07/02/2020 23:30,99.9,20.7,17336,34.5,17137,34.9,21.7
08/02/2020 00:00,99.9,20,17343,34.5,17142,34.9,21.6
08/02/2020 00:30,99.9,20.6,17354,34.4,17120,34.9,21.4
08/02/2020 01:00,99.9,20,17339,34.5,17108,35,21.4
08/02/2020 01:30,99.9,19.9,17365,34.4,17115,34.9,21.1
08/02/2020 02:00,99.9,20,17353,34.4,17095,35,21.1
08/02/2020 02:30,99.9,19.8,17351,34.4,17179,34.8,20.8
08/02/2020 03:00,99.9,19.6,17360,34.4,17157,34.9,20.8
08/02/2020 03:30,99.9,19.5,17367,34.4,17100,35,20.7
08/02/2020 04:00,99.9,19.4,17385,34.4,17355,34.4,20.6
08/02/2020 04:30,99.9,19.3,17816,33.5,17128,34.9,20.2
08/02/2020 05:00,99.9,19.3,17839,33.4,17205,34.8,20.3
08/02/2020 05:30,99.9,19.3,17847,33.4,17356,34.4,20.1
08/02/2020 06:00,99.9,19.1,17905,33.3,17037,35.1,19.9
08/02/2020 06:30,99.9,19.2,17714,33.7,16862,35.5,19.7
08/02/2020 07:00,99.9,19.6,17908,33.3,17046,35.1,19.7
08/02/2020 07:30,99.9,20.1,17908,33.3,17243,34.7,19.7
08/02/2020 08:00,99.9,20.7,17898,33.3,17125,34.9,19.7
08/02/2020 08:30,99.9,21.4,17907,33.3,17092,35,19.8
08/02/2020 09:00,99.9,22.5,17943,33.2,17062,35.1,20.2
08/02/2020 09:30,99.9,27.8,17961,33.2,17065,35,20.6
08/02/2020 10:00,99.9,31.1,17989,33.1,17298,34.6,21.1
08/02/2020 10:30,99.9,32.5,18055,33,17201,34.8,21.9
08/02/2020 11:00,99.9,31.2,18223,32.6,17257,34.6,23
08/02/2020 11:30,99.9,30.8,18283,32.5,17266,34.6,23.9
08/02/2020 12:00,99.9,28.8,18324,32.4,17263,34.6,24.8
08/02/2020 12:30,99.9,29.5,18336,32.4,17157,34.9,25.4
08/02/2020 13:00,99.9,31.1,18284,32.5,17054,35.1,25.8
08/02/2020 13:30,99.9,29.7,18293,32.5,17062,35.1,26.2
08/02/2020 14:00,99.9,30.4,18349,32.4,17123,34.9,26.6
08/02/2020 14:30,99.9,31.5,18389,32.3,17162,34.8,27.1
08/02/2020 15:00,99.9,31,18417,32.2,17173,34.8,27.6
08/02/2020 15:30,99.9,38.6,18407,32.2,17192,34.8,27.9
08/02/2020 16:00,99.9,28.2,18428,32.2,17168,34.8,28.4
08/02/2020 16:30,99.9,26.7,18468,32.1,17145,34.9,28.4
08/02/2020 17:00,99.9,26,18522,32,17144,34.9,28.1
08/02/2020 17:30,99.9,24.9,18523,32,17109,35,27.8
08/02/2020 18:00,99.9,21.3,18517,32,17064,35.1,27.2
08/02/2020 18:30,99.9,21.8,17327,34.5,17151,34.9,25.6
08/02/2020 19:00,99.9,21.5,17369,34.4,17294,34.6,24.6
08/02/2020 19:30,99.9,21.3,17365,34.4,17217,34.7,23.9
08/02/2020 20:00,99.9,21.3,17323,34.5,17227,34.7,23.4
08/02/2020 20:30,99.9,20.9,17293,34.6,17299,34.6,23.2
08/02/2020 21:00,99.9,21,17270,34.6,17462,34.2,23
08/02/2020 21:30,99.9,20.9,17283,34.6,17841,33.4,22.8
08/02/2020 22:00,99.9,21,17314,34.5,18095,32.9,22.5
08/02/2020 22:30,99.9,20.8,17339,34.5,18196,32.7,22.4
08/02/2020 23:00,99.9,21.1,17340,34.5,18200,32.7,22.1
08/02/2020 23:30,99.9,20.9,17321,34.5,18163,32.7,22.1
09/02/2020 00:00,99.9,20.8,17308,34.5,17659,33.8,21.9
09/02/2020 00:30,99.9,21.1,17299,34.6,17665,33.8,21.7
09/02/2020 01:00,99.9,20.7,17303,34.5,17577,34,21.6
09/02/2020 01:30,99.9,20.5,17307,34.5,17518,34.1,21.6
09/02/2020 02:00,99.9,20.7,17301,34.6,17465,34.2,21.3
09/02/2020 02:30,99.9,20.4,17316,34.5,17459,34.2,21.2
09/02/2020 03:00,99.9,20.1,17272,34.6,17381,34.4,21.3
09/02/2020 03:30,99.9,19.9,17284,34.6,17372,34.4,21.2
09/02/2020 04:00,99.9,19.7,17303,34.5,17299,34.6,21.1
09/02/2020 04:30,99.9,19.7,17281,34.6,17226,34.7,20.9
09/02/2020 05:00,99.9,19.7,17297,34.6,17209,34.7,20.8
09/02/2020 05:30,99.9,19.8,17320,34.5,17243,34.7,20.6
09/02/2020 06:00,99.9,19.7,17682,33.8,17165,34.8,20.7
09/02/2020 06:30,99.9,20.2,17707,33.7,17182,34.8,20.6
09/02/2020 07:00,99.9,20.6,17705,33.7,17132,34.9,20.6
09/02/2020 07:30,99.9,21.3,17781,33.5,17122,34.9,20.6
09/02/2020 08:00,99.9,22.2,17713,33.7,17017,35.2,20.8
09/02/2020 08:30,99.9,23.2,17821,33.5,17176,34.8,21.1
09/02/2020 09:00,99.9,24.1,17654,33.8,17114,34.9,21.2
09/02/2020 09:30,99.9,25.2,17858,33.4,17287,34.6,21.6
09/02/2020 10:00,99.9,26.6,17997,33.1,17394,34.4,22.2
09/02/2020 10:30,99.9,26.8,18049,33,17414,34.3,22.8
09/02/2020 11:00,99.9,28.1,17677,33.8,17009,35.2,23.3
09/02/2020 11:30,99.9,28.4,17865,33.4,17088,35,23.9
09/02/2020 12:00,99.9,27.7,17945,33.2,17117,34.9,24.6
09/02/2020 12:30,99.9,27.9,17969,33.2,17060,35.1,24.8
09/02/2020 13:00,99.9,28.5,18210,32.6,17164,34.8,25.2
09/02/2020 13:30,99.9,28.9,18213,32.6,17158,34.9,25.4
09/02/2020 14:00,99.9,29.2,18310,32.4,17241,34.7,25.9
09/02/2020 14:30,99.9,29.8,18339,32.4,17309,34.5,26.4
09/02/2020 15:00,99.9,31.9,18250,32.6,17177,34.8,26.9
09/02/2020 15:30,99.9,28.9,18319,32.4,17188,34.8,27.2
09/02/2020 16:00,99.9,30.6,18382,32.3,17221,34.7,27.5
09/02/2020 16:30,99.9,29.9,18410,32.2,17258,34.6,27.7
09/02/2020 17:00,99.9,28,18408,32.2,17221,34.7,27.8
09/02/2020 17:30,99.9,20.3,18144,32.8,16891,35.4,27.4
09/02/2020 18:00,99.9,21,17398,34.4,17156,34.9,25.4
09/02/2020 18:30,99.9,21.8,17386,34.4,17063,35.1,24.6
09/02/2020 19:00,99.9,21.7,17390,34.4,16995,35.2,23.9
09/02/2020 19:30,99.9,21.4,17367,34.4,17006,35.2,23.6
09/02/2020 20:00,99.9,21.1,17368,34.4,17014,35.2,23.2
09/02/2020 20:30,99.9,20.9,17333,34.5,17027,35.1,22.8
09/02/2020 21:00,99.9,20.9,17328,34.5,17014,35.2,22.4
09/02/2020 21:30,99.9,21.1,17222,34.7,17249,34.7,22.3
09/02/2020 22:00,99.9,20.9,17311,34.5,16984,35.2,21.9
09/02/2020 22:30,99.9,20.7,17322,34.5,17147,34.9,21.8
09/02/2020 23:00,99.9,20.8,17283,34.6,17076,35,21.6
09/02/2020 23:30,99.9,20.8,17265,34.6,17235,34.7,21.2
10/02/2020 00:00,99.9,20.5,17287,34.6,17469,34.2,21.2
10/02/2020 00:30,99.9,20.4,17250,34.7,17483,34.2,20.9
10/02/2020 01:00,99.9,20.4,17075,35,17364,34.4,20.8
10/02/2020 01:30,99.9,20.5,17211,34.7,17487,34.2,20.5
10/02/2020 02:00,99.9,20.4,17201,34.8,17229,34.7,20.4
10/02/2020 02:30,99.9,19.9,17099,35,17152,34.9,20.3
10/02/2020 03:00,99.9,19.8,17191,34.8,17320,34.5,20.1
10/02/2020 03:30,99.9,19.8,17258,34.6,17370,34.4,20.1
10/02/2020 04:00,99.9,19.9,17278,34.6,17319,34.5,19.7
10/02/2020 04:30,99.9,19.6,17301,34.6,17352,34.4,19.7
10/02/2020 05:00,99.9,19.7,17317,34.5,17394,34.4,19.7
10/02/2020 05:30,99.9,20.1,17300,34.6,17418,34.3,19.6
10/02/2020 06:00,99.9,19.8,17322,34.5,17422,34.3,19.6
10/02/2020 06:30,99.9,19.9,17326,34.5,17439,34.3,19.6
10/02/2020 07:00,99.9,20.1,17327,34.5,17475,34.2,19.7
10/02/2020 07:30,99.9,20.3,17364,34.4,17552,34,19.4
10/02/2020 08:00,99.9,20.1,17386,34.4,17538,34.1,19.6
10/02/2020 08:30,99.9,19.9,17380,34.4,17542,34,19.6
10/02/2020 09:00,99.9,20.5,17371,34.4,17501,34.1,19.7
10/02/2020 09:30,99.9,20.5,17388,34.4,17462,34.2,19.6
10/02/2020 10:00,99.9,20.8,17395,34.4,17451,34.2,19.8
10/02/2020 10:30,99.9,21.2,17214,34.7,17343,34.5,19.9
10/02/2020 11:00,99.9,21.2,17417,34.3,17526,34.1,19.9
10/02/2020 11:30,99.9,21.8,17422,34.3,17534,34.1,20.2
10/02/2020 12:00,99.9,21.3,17445,34.3,17498,34.1,20.4
10/02/2020 12:30,99.9,21.5,17464,34.2,17500,34.1,20.8
10/02/2020 13:00,99.9,21,17468,34.2,17519,34.1,21
10/02/2020 13:30,99.9,20.9,17441,34.3,17492,34.2,21
10/02/2020 14:00,99.9,22.2,17485,34.2,17505,34.1,21.2
10/02/2020 14:30,99.9,21.3,17478,34.2,17493,34.2,21.2
10/02/2020 15:00,99.9,20.9,17778,33.6,17527,34.1,21.5
10/02/2020 15:30,99.9,22.1,17895,33.3,17502,34.1,21.6
10/02/2020 16:00,99.9,21.7,17910,33.3,17435,34.3,21.8
10/02/2020 16:30,99.9,21.1,17998,33.1,17379,34.4,21.8
10/02/2020 17:00,99.9,20.7,18013,33.1,17387,34.4,21.9
10/02/2020 17:30,99.9,20.1,18002,33.1,17292,34.6,21.6
10/02/2020 18:00,99.9,20,18056,33,17283,34.6,21.6
10/02/2020 18:30,99.9,19.7,18104,32.9,17290,34.6,21.3
10/02/2020 19:00,99.9,19,18125,32.8,17280,34.6,21.2
10/02/2020 19:30,99.9,18.7,18134,32.8,17274,34.6,20.8
10/02/2020 20:00,99.9,18.5,18130,32.8,17260,34.6,20.4
10/02/2020 20:30,99.9,18.2,18122,32.8,17242,34.7,20.3
10/02/2020 21:00,99.9,18.1,18118,32.8,17215,34.7,19.9
10/02/2020 21:30,99.9,17.7,18159,32.8,17237,34.7,19.6
10/02/2020 22:00,99.9,18.3,18174,32.7,17252,34.7,19.5
10/02/2020 22:30,99.9,18,18176,32.7,17236,34.7,19.2
10/02/2020 23:00,99.9,18,18173,32.7,17239,34.7,18.9
10/02/2020 23:30,99.9,17.6,18163,32.7,17226,34.7,18.8
11/02/2020 00:00,99.9,17.6,18160,32.8,17208,34.7,18.6
11/02/2020 00:30,99.9,17.9,18179,32.7,17238,34.7,18.6
11/02/2020 01:00,99.9,17.8,18166,32.7,17222,34.7,18.3
11/02/2020 01:30,99.9,17.9,18184,32.7,17428,34.3,18.2
11/02/2020 02:00,99.9,17.8,18182,32.7,17344,34.5,17.9
11/02/2020 02:30,99.9,18.1,18147,32.8,17297,34.6,18.1
11/02/2020 03:00,99.9,17.7,18171,32.7,17273,34.6,17.9
11/02/2020 03:30,99.9,17.7,18174,32.7,17261,34.6,17.8
11/02/2020 04:00,99.9,17.2,18169,32.7,17248,34.7,17.8
11/02/2020 04:30,99.9,16.3,18101,32.9,17177,34.8,17.8
11/02/2020 05:00,99.9,16.5,18166,32.7,17216,34.7,17.5
11/02/2020 05:30,99.9,16.9,18174,32.7,17203,34.8,17.4
11/02/2020 06:00,99.9,17.1,18141,32.8,17196,34.8,17.2
11/02/2020 06:30,99.9,17.3,18171,32.7,17200,34.8,17.1
11/02/2020 07:00,99.9,17.1,18208,32.6,17200,34.8,17.1
11/02/2020 07:30,99.9,17.8,18220,32.6,17230,34.7,16.9
11/02/2020 08:00,99.9,18.1,18172,32.7,17235,34.7,17.1
11/02/2020 08:30,99.9,19.1,18243,32.6,17249,34.7,17.1
11/02/2020 09:00,99.9,18.8,18227,32.6,17245,34.7,17.2
11/02/2020 09:30,99.9,20.1,18235,32.6,17253,34.7,17.2
11/02/2020 10:00,99.9,20.8,18240,32.6,17257,34.6,17.5
11/02/2020 10:30,99.9,20.8,18205,32.7,17199,34.8,17.8
11/02/2020 11:00,99.9,21.6,18231,32.6,17213,34.7,17.9
11/02/2020 11:30,99.9,22.2,18011,33.1,17174,34.8,18.5
11/02/2020 12:00,99.9,22.7,18013,33.1,17179,34.8,18.7
11/02/2020 12:30,99.9,25.4,18057,33,17222,34.7,19
11/02/2020 13:00,99.9,26,18077,32.9,17252,34.7,19.4
11/02/2020 13:30,99.9,22.3,18112,32.9,17246,34.7,20.1
11/02/2020 14:00,99.9,23.9,18118,32.8,17251,34.7,20.2
11/02/2020 14:30,99.9,26.2,18157,32.8,17274,34.6,20.6
11/02/2020 15:00,99.9,22.5,18187,32.7,17268,34.6,20.9
11/02/2020 15:30,99.9,22.9,18236,32.6,17270,34.6,21.1
11/02/2020 16:00,99.9,22.8,18266,32.5,17272,34.6,21.2
11/02/2020 16:30,99.9,20.8,18321,32.4,17270,34.6,21.1
11/02/2020 17:00,99.9,20.5,18331,32.4,17256,34.6,21.1
11/02/2020 17:30,99.9,19.9,18343,32.4,17244,34.7,20.9
11/02/2020 18:00,99.9,19.4,18377,32.3,17236,34.7,20.7
11/02/2020 18:30,99.9,19.1,18381,32.3,17234,34.7,20.4
11/02/2020 19:00,99.9,18.8,18399,32.2,17223,34.7,20.2
11/02/2020 19:30,99.9,18.8,18388,32.3,17206,34.8,19.8
11/02/2020 20:00,99.9,19,18371,32.3,17205,34.8,19.7
11/02/2020 20:30,99.9,18.7,18362,32.3,17188,34.8,19.3
11/02/2020 21:00,99.9,18.6,18386,32.3,17190,34.8,19.2
11/02/2020 21:30,99.9,18.7,18381,32.3,17180,34.8,19.1
11/02/2020 22:00,99.9,18.6,18425,32.2,17216,34.7,18.8
11/02/2020 22:30,99.9,18.7,18431,32.2,17211,34.7,18.6
12/02/2020 00:00,99.9,18.8,17907,33.3,16713,35.8,18.2
12/02/2020 00:30,99.9,18.5,17855,33.4,16679,35.9,18.2
12/02/2020 01:00,99.9,18.4,17916,33.3,16709,35.8,18.2
12/02/2020 01:30,99.9,18.4,17930,33.2,16712,35.8,18.2
12/02/2020 02:00,99.9,18.2,17849,33.4,16656,35.9,18
12/02/2020 02:30,99.9,18.2,17923,33.2,16693,35.8,17.9
12/02/2020 03:00,99.9,17.7,17906,33.3,16710,35.8,17.9
12/02/2020 03:30,99.9,18.2,17894,33.3,16689,35.8,17.9
12/02/2020 04:00,99.9,18,17893,33.3,16697,35.8,17.9
12/02/2020 04:30,99.9,17.8,17889,33.3,16683,35.9,17.6
12/02/2020 05:00,99.9,17.9,17889,33.3,16681,35.9,17.8
12/02/2020 05:30,99.9,17.8,17906,33.3,16681,35.9,17.6
12/02/2020 06:00,99.9,17.5,17890,33.3,16666,35.9,17.6
12/02/2020 06:30,99.9,17.7,17882,33.3,16661,35.9,17.6
12/02/2020 07:00,99.9,18.6,17880,33.3,16669,35.9,17.4
12/02/2020 07:30,99.9,19.2,17876,33.3,16661,35.9,17.6
12/02/2020 08:00,99.9,20,17860,33.4,16655,35.9,17.6
12/02/2020 08:30,99.9,21,17860,33.4,16658,35.9,17.8
12/02/2020 09:00,99.9,21.5,17847,33.4,16651,35.9,17.9
12/02/2020 09:30,99.9,22.3,17848,33.4,16652,35.9,18.2
12/02/2020 10:00,99.9,24.3,17809,33.5,16626,36,18.4
12/02/2020 10:30,99.9,26.2,17653,33.8,16529,36.2,18.9
12/02/2020 11:00,99.9,24,17665,33.8,16558,36.1,19.6
12/02/2020 11:30,99.9,25.8,17598,33.9,16505,36.2,19.9
12/02/2020 12:00,99.9,24.1,17381,34.4,16280,36.7,20.4
12/02/2020 12:30,99.9,23.1,17786,33.5,16652,35.9,20.7
12/02/2020 13:00,99.9,26.5,17814,33.5,16692,35.8,21.1
12/02/2020 13:30,99.9,23.3,17869,33.4,16727,35.8,21.2
12/02/2020 14:00,99.9,22.7,17923,33.2,16764,35.7,21.6
12/02/2020 14:30,99.9,22.5,17939,33.2,16750,35.7,21.6
12/02/2020 15:00,99.9,22.5,17956,33.2,16770,35.7,21.6
12/02/2020 15:30,99.9,23,17968,33.2,16770,35.7,21.8
12/02/2020 16:00,99.9,19.7,17980,33.1,16753,35.7,21.7
12/02/2020 16:30,99.9,20.3,17974,33.1,16727,35.8,21.4
12/02/2020 17:00,99.9,19.6,17983,33.1,16705,35.8,21.2
12/02/2020 17:30,99.9,19.4,17975,33.1,16694,35.8,20.9
12/02/2020 18:00,99.9,19.5,17962,33.2,16683,35.9,20.6
12/02/2020 18:30,99.9,18.3,17972,33.1,16681,35.9,20.4
12/02/2020 19:00,99.9,17.6,18000,33.1,16699,35.8,20.2
12/02/2020 19:30,99.9,17.3,18261,32.5,16937,35.3,19.8
12/02/2020 20:00,99.9,17.6,18370,32.3,17043,35.1,19.6
12/02/2020 20:30,99.9,18.3,18397,32.3,17061,35.1,19.2
12/02/2020 21:00,99.9,18.1,18404,32.2,17076,35,19
12/02/2020 21:30,99.9,18.2,18411,32.2,17082,35,18.7
12/02/2020 22:00,99.9,18.1,18415,32.2,17085,35,18.7
12/02/2020 22:30,99.9,18,18381,32.3,17061,35.1,18.4
12/02/2020 23:00,99.9,18.1,18413,32.2,17083,35,18.5
12/02/2020 23:30,99.9,18.1,18413,32.2,17081,35,18.2
13/02/2020 00:00,99.9,18.1,18420,32.2,17087,35,18.1
13/02/2020 00:30,99.9,18.1,18421,32.2,17098,35,18
13/02/2020 01:00,99.9,18,18421,32.2,17098,35,18.1
13/02/2020 01:30,99.9,17.9,18435,32.2,17102,35,17.9
13/02/2020 02:00,99.9,17.9,18428,32.2,17107,35,17.8
13/02/2020 02:30,99.9,18,18437,32.2,17110,35,17.9
13/02/2020 03:00,99.9,17.9,18383,32.3,17080,35,17.8
13/02/2020 03:30,99.9,17.9,18294,32.5,17020,35.1,17.8
13/02/2020 04:00,99.9,18,18441,32.2,17121,34.9,17.8
13/02/2020 04:30,99.9,18,18413,32.2,17114,34.9,17.8
13/02/2020 05:00,99.9,17.9,18451,32.1,17148,34.9,17.8
13/02/2020 05:30,99.9,17.8,18450,32.1,17148,34.9,17.7
13/02/2020 06:00,99.9,17.8,18435,32.2,17140,34.9,17.7
13/02/2020 06:30,99.9,18.3,18457,32.1,17158,34.9,17.7
13/02/2020 07:00,99.9,18.6,18431,32.2,17137,34.9,17.6
13/02/2020 07:30,99.9,20.6,18449,32.1,17158,34.9,17.7
13/02/2020 08:00,99.9,21.1,18443,32.2,17160,34.9,17.9
13/02/2020 08:30,99.9,23.4,18305,32.4,17046,35.1,18.2
13/02/2020 09:00,99.9,25.1,18354,32.3,17114,34.9,18.6
13/02/2020 09:30,99.9,26.9,18357,32.3,17131,34.9,19.1
13/02/2020 10:00,99.9,28.2,18365,32.3,17156,34.9,19.8
13/02/2020 10:30,99.9,29.9,18552,31.9,17395,34.4,20.4
